,loss,rmse,val_loss,val_rmse
0,0.5785236954689026,0.6555101871490479,0.19222694635391235,0.22823241353034973
1,0.261111319065094,0.2924346327781677,0.10465900599956512,0.11816970258951187
2,0.22914299368858337,0.2557224631309509,0.10371281206607819,0.11371978372335434
3,0.21417157351970673,0.23772139847278595,0.07227012515068054,0.08028319478034973
4,0.20420286059379578,0.22710269689559937,0.07434038817882538,0.08418437093496323
